generation,fitness
0,843.53
1,812.2900000000002
2,812.2900000000002
3,805.86
4,805.64
5,799.7699999999998
6,796.7699999999996
7,790.0400000000002
8,790.0400000000002
9,784.67
10,778.8900000000002
11,761.7700000000001
12,758.6100000000001
13,758.6100000000001
14,758.6100000000001
15,757.7900000000002
16,738.4899999999999
17,738.4899999999999
18,721.2899999999998
19,721.2899999999998
20,721.2899999999998
21,721.2899999999998
22,716.7999999999998
23,705.0999999999999
24,705.0999999999999
25,705.0999999999999
26,705.0999999999999
27,705.0999999999999
28,705.0999999999999
29,705.0999999999999
30,705.0999999999999
31,697.0799999999999
32,691.6400000000002
33,691.6400000000002
34,691.6400000000002
35,688.1200000000001
36,687.3400000000001
37,681.9100000000002
38,671.8900000000001
39,668.24
40,668.24
41,665.43
42,660.5100000000001
43,660.5100000000001
44,646.9200000000002
45,645.04
46,645.04
47,645.04
48,626.3299999999999
49,619.1500000000001
50,619.1500000000001
51,619.1500000000001
52,619.1500000000001
53,619.1500000000001
54,619.1500000000001
55,619.1500000000001
56,619.1500000000001
57,619.1500000000001
58,619.1500000000001
59,619.1500000000001
60,619.1500000000001
61,619.1500000000001
62,619.1500000000001
63,619.1500000000001
64,619.1500000000001
65,619.1500000000001
66,619.1500000000001
67,619.1500000000001
68,619.1500000000001
69,619.1500000000001
70,619.1500000000001
71,619.1500000000001
72,619.1500000000001
73,619.1500000000001
74,619.1500000000001
75,619.1500000000001
76,619.1500000000001
77,619.1500000000001
78,619.1500000000001
79,619.1500000000001
80,619.1500000000001
81,619.1500000000001
82,619.1500000000001
83,619.1500000000001
84,619.1500000000001
85,619.1500000000001
86,619.1500000000001
87,619.1500000000001
88,619.1500000000001
89,619.1500000000001
90,619.1500000000001
91,619.1500000000001
92,619.1500000000001
93,619.1500000000001
94,619.1500000000001
95,619.1500000000001
96,619.1500000000001
97,619.1500000000001
98,619.1500000000001
99,619.1500000000001
100,619.1500000000001
101,619.1500000000001
102,619.1500000000001
103,619.1500000000001
104,619.1500000000001
105,619.1500000000001
106,619.1500000000001
107,619.1500000000001
108,619.1500000000001
109,619.1500000000001
110,619.1500000000001
111,619.1500000000001
112,619.1500000000001
113,619.1500000000001
114,619.1500000000001
115,619.1500000000001
116,619.1500000000001
117,619.1500000000001
118,619.1500000000001
119,619.1500000000001
120,619.1500000000001
121,619.1500000000001
122,619.1500000000001
123,619.1500000000001
124,619.1500000000001
125,619.1500000000001
126,619.1500000000001
127,619.1500000000001
128,619.1500000000001
129,619.1500000000001
130,619.1500000000001
131,619.1500000000001
132,619.1500000000001
133,619.1500000000001
134,619.1500000000001
135,619.1500000000001
136,619.1500000000001
137,619.1500000000001
138,619.1500000000001
139,619.1500000000001
140,619.1500000000001
141,619.1500000000001
142,619.1500000000001
143,613.6500000000002
144,613.6500000000002
145,613.6500000000002
146,613.6500000000002
147,612.49
148,612.49
149,612.49
150,612.49
151,612.49
152,601.0400000000002
153,601.0400000000002
154,601.0400000000002
155,601.0400000000002
