generation,fitness
0,1605.5699999999997
1,1592.97
2,1579.3999999999999
3,1568.7299999999998
4,1542.62
5,1537.0899999999997
6,1490.7499999999989
7,1490.7499999999989
8,1474.4999999999998
9,1406.0999999999997
10,1406.0999999999997
11,1406.0999999999997
12,1398.6199999999994
13,1357.7399999999993
14,1357.7399999999993
15,1357.7399999999993
16,1357.7399999999993
17,1357.7399999999993
18,1357.6800000000005
19,1330.2999999999997
20,1326.6999999999996
21,1310.2800000000004
22,1307.9800000000005
23,1292.42
24,1283.0900000000008
25,1278.9300000000003
26,1277.4999999999998
27,1237.7900000000004
28,1221.5199999999998
29,1221.5199999999998
30,1215.5600000000009
31,1204.3600000000004
32,1187.3499999999997
33,1183.4099999999996
34,1183.4099999999996
35,1183.4099999999996
36,1183.4099999999996
37,1175.5800000000002
38,1152.9499999999996
39,1152.9499999999996
40,1152.9499999999996
41,1141.97
42,1141.97
43,1141.97
44,1141.1899999999996
45,1130.1300000000003
46,1130.1300000000003
47,1127.7499999999998
48,1097.13
49,1097.13
50,1097.13
51,1097.13
52,1097.13
53,1080.93
54,1080.93
55,1080.93
56,1079.5799999999997
57,1079.5799999999997
58,1079.5799999999997
59,1067.6599999999999
60,1067.6599999999999
61,1067.6599999999999
62,1067.6599999999999
63,1067.6599999999999
64,1066.4099999999999
65,1066.4099999999999
66,1059.9399999999998
67,1050.7599999999995
68,1049.92
69,1046.6499999999994
70,1046.6499999999994
71,1040.57
72,1040.57
73,1040.57
74,1035.4099999999994
75,1035.4099999999994
76,1030.05
77,1030.05
78,1030.05
79,1028.5700000000002
80,1023.5599999999995
81,1016.1299999999994
82,1012.4799999999999
83,1012.4799999999999
84,1012.1099999999996
85,1012.1099999999996
86,1007.3699999999999
87,989.1099999999999
88,989.0199999999999
89,989.0199999999999
90,984.22
91,972.3999999999997
92,968.6899999999998
93,959.6499999999997
94,959.6499999999997
95,953.1399999999998
96,950.7199999999997
97,947.6799999999997
98,945.2599999999996
99,943.8599999999997
100,930.8099999999998
101,930.8099999999998
102,924.9699999999998
103,923.8899999999995
104,923.8899999999995
105,923.5799999999997
106,920.2199999999995
107,920.0199999999998
108,918.4499999999998
109,915.2099999999997
110,913.0699999999997
111,906.9000000000001
112,906.59
113,897.56
114,887.9
115,887.9
116,887.9
117,887.5899999999999
118,887.5899999999999
119,885.7200000000001
120,882.64
121,881.0299999999999
122,881.0299999999999
123,881.0299999999999
124,878.56
125,877.2599999999999
126,876.9499999999998
127,876.9499999999998
128,875.3699999999999
129,875.3699999999999
130,868.8499999999997
131,868.8499999999997
132,868.8499999999997
133,868.8499999999997
134,868.8499999999997
135,868.1399999999996
136,868.1399999999996
137,868.1399999999996
138,867.9699999999996
139,867.7999999999996
140,856.6599999999997
141,856.6599999999997
142,856.6599999999997
143,856.6599999999997
144,856.6599999999997
145,856.2799999999997
146,856.2799999999997
147,856.2799999999997
148,855.8299999999997
149,854.2699999999996
150,849.0899999999997
151,849.0899999999997
152,849.0899999999997
153,849.0899999999997
154,846.6999999999997
155,843.9799999999999
156,843.9799999999999
157,838.3799999999998
158,838.2599999999999
159,837.5199999999998
160,837.5199999999998
161,837.5199999999998
162,837.5199999999998
163,835.1599999999997
164,835.1599999999997
165,834.9999999999998
166,834.9999999999998
167,834.5399999999997
168,831.0499999999998
169,830.4999999999997
170,830.4999999999997
171,830.4999999999997
172,830.4999999999997
173,830.1199999999999
174,828.6599999999999
175,828.6599999999999
176,819.8099999999998
177,819.8099999999998
178,818.3099999999998
179,818.1299999999999
180,818.1299999999999
181,817.4199999999997
182,815.9699999999998
183,814.9299999999997
184,814.9299999999997
185,814.9299999999997
186,812.5399999999998
187,812.5399999999998
188,812.5399999999998
189,812.5399999999998
190,810.0399999999998
191,810.0399999999998
192,810.0399999999998
193,810.0399999999998
194,809.1099999999998
195,808.5299999999999
196,808.5299999999999
197,807.6199999999999
198,804.9299999999998
199,804.9299999999998
200,804.7599999999999
201,803.9999999999999
202,798.4499999999998
203,798.4499999999998
204,798.4499999999998
205,796.1099999999998
206,794.0699999999999
207,794.0699999999999
208,784.8999999999997
209,784.8999999999997
210,784.8999999999997
211,783.8699999999997
212,781.9899999999997
213,781.9899999999997
214,781.0199999999996
215,777.9499999999997
216,777.9499999999997
217,777.9499999999997
218,776.8999999999996
219,776.4399999999997
220,776.4399999999997
221,776.4399999999997
222,770.1099999999999
