generation,fitness
0,832.2800000000004
1,766.3300000000003
2,696.5200000000004
3,696.5200000000004
4,696.5200000000004
5,687.4
6,687.4
7,687.4
8,687.4
9,687.4
10,687.4
11,687.4
12,687.0099999999999
13,675.5
14,675.5
15,675.5
16,675.5
17,675.5
18,675.5
19,675.5
20,675.5
21,675.5
22,675.5
23,675.5
24,675.5
25,675.5
26,675.5
27,675.5
28,666.9399999999999
29,666.9399999999999
30,666.9399999999999
31,666.9399999999999
32,666.9399999999999
33,666.9399999999999
34,666.9399999999999
35,666.9399999999999
36,661.21
37,661.21
38,661.21
39,661.21
40,661.21
41,661.21
42,661.21
43,661.21
44,661.21
45,661.21
46,661.21
47,661.21
48,661.21
49,661.21
50,661.21
51,648.56
52,645.12
53,645.12
54,645.12
55,645.12
56,645.12
57,645.12
58,645.12
59,645.12
60,645.12
61,645.12
62,645.12
63,645.12
64,645.12
65,645.12
66,645.12
67,644.8900000000001
68,644.8900000000001
69,644.8900000000001
70,644.8900000000001
71,644.8900000000001
72,644.8900000000001
73,644.8900000000001
74,644.8900000000001
75,644.8900000000001
76,644.8900000000001
77,644.8900000000001
78,633.3800000000001
79,633.3800000000001
80,633.3800000000001
81,633.3800000000001
82,633.3800000000001
83,633.3800000000001
84,633.3800000000001
85,633.3800000000001
86,633.3800000000001
87,633.3800000000001
88,633.3800000000001
89,633.3800000000001
90,633.3800000000001
91,633.3800000000001
92,633.3800000000001
93,633.3800000000001
94,633.3800000000001
95,633.3800000000001
96,633.3800000000001
97,633.3800000000001
98,633.3800000000001
99,633.3800000000001
100,633.3800000000001
101,633.3800000000001
102,633.3800000000001
103,633.3800000000001
104,633.3800000000001
105,633.3800000000001
106,633.3800000000001
107,633.3800000000001
108,633.3800000000001
109,633.3800000000001
110,633.3800000000001
111,633.3800000000001
112,633.3800000000001
113,633.3800000000001
114,633.3800000000001
115,633.3800000000001
116,633.3800000000001
117,633.3800000000001
118,633.3800000000001
119,633.3800000000001
120,633.3800000000001
121,633.3800000000001
122,633.3800000000001
123,633.3800000000001
124,633.3800000000001
125,633.3800000000001
126,633.3800000000001
127,633.3800000000001
128,633.3800000000001
129,633.3800000000001
130,633.3800000000001
131,633.3800000000001
132,633.3800000000001
133,633.3800000000001
134,633.3800000000001
135,633.3800000000001
136,633.3800000000001
137,633.3800000000001
138,633.3800000000001
139,633.3800000000001
140,633.3800000000001
141,633.3800000000001
142,633.3800000000001
143,633.3800000000001
144,633.3800000000001
145,633.3800000000001
146,633.3800000000001
147,633.3800000000001
148,633.3800000000001
149,633.3800000000001
150,633.3800000000001
151,633.3800000000001
152,633.3800000000001
153,633.3800000000001
154,633.3800000000001
155,633.3800000000001
156,633.3800000000001
157,633.3800000000001
158,633.3800000000001
159,633.3800000000001
160,633.3800000000001
161,633.3800000000001
162,633.3800000000001
163,633.3800000000001
164,633.3800000000001
165,633.3800000000001
166,633.3800000000001
167,633.3800000000001
168,633.3800000000001
169,633.3800000000001
170,633.3800000000001
171,633.3800000000001
172,633.3800000000001
173,633.3800000000001
174,633.3800000000001
175,633.3800000000001
176,633.3800000000001
177,633.3800000000001
178,633.3800000000001
179,633.3800000000001
180,633.3800000000001
181,633.3800000000001
182,633.3800000000001
183,633.3800000000001
184,633.3800000000001
185,633.3800000000001
186,633.3800000000001
187,633.3800000000001
188,633.3800000000001
189,633.3800000000001
190,633.3800000000001
191,633.3800000000001
192,633.3800000000001
193,633.3800000000001
194,633.3800000000001
195,633.3800000000001
196,633.3800000000001
197,633.3800000000001
198,633.3800000000001
199,633.3800000000001
200,633.3800000000001
201,633.3800000000001
202,633.3800000000001
203,633.3800000000001
204,633.3800000000001
205,633.3800000000001
206,633.3800000000001
207,633.3800000000001
208,633.3800000000001
209,633.3800000000001
210,633.3800000000001
211,633.3800000000001
212,633.3800000000001
213,633.3800000000001
214,633.3800000000001
215,633.3800000000001
216,633.3800000000001
217,633.3800000000001
218,633.3800000000001
219,633.3800000000001
220,633.3800000000001
221,633.3800000000001
222,633.3800000000001
223,633.3800000000001
224,633.3800000000001
225,633.3800000000001
226,633.3800000000001
227,633.3800000000001
228,633.3800000000001
229,633.3800000000001
230,633.3800000000001
231,633.3800000000001
232,633.3800000000001
233,633.3800000000001
234,633.3800000000001
235,633.3800000000001
236,633.3800000000001
237,633.3800000000001
238,633.3800000000001
239,633.3800000000001
240,633.3800000000001
241,633.3800000000001
242,633.3800000000001
243,633.3800000000001
244,633.3800000000001
245,633.3800000000001
246,633.3800000000001
247,633.3800000000001
248,633.3800000000001
249,633.3800000000001
250,633.3800000000001
251,633.3800000000001
252,633.3800000000001
253,633.3800000000001
254,633.3800000000001
255,633.3800000000001
256,633.3800000000001
257,633.3800000000001
258,633.3800000000001
259,633.3800000000001
260,633.3800000000001
261,633.3800000000001
262,633.3800000000001
263,633.3800000000001
264,633.3800000000001
265,633.3800000000001
266,633.3800000000001
267,633.3800000000001
268,633.3800000000001
269,633.3800000000001
270,633.3800000000001
271,633.3800000000001
272,633.3800000000001
273,633.3800000000001
274,633.3800000000001
275,633.3800000000001
276,633.3800000000001
277,633.3800000000001
278,633.3800000000001
279,633.3800000000001
280,633.3800000000001
281,633.3800000000001
282,633.3800000000001
283,633.3800000000001
284,633.3800000000001
285,633.3800000000001
286,633.3800000000001
287,633.3800000000001
288,633.3800000000001
289,633.3800000000001
290,633.3800000000001
291,633.3800000000001
292,633.3800000000001
293,633.3800000000001
294,633.3800000000001
295,633.3800000000001
296,633.3800000000001
297,633.3800000000001
298,633.3800000000001
299,633.3800000000001
