generation,fitness
0,595.39
1,583.5699999999999
2,570.83
3,570.31
4,568.67
5,565.7099999999999
6,562.8000000000001
7,555.08
8,555.08
9,546.7500000000001
10,545.91
11,544.8700000000001
12,544.8700000000001
13,544.8700000000001
14,543.2500000000001
15,536.2099999999999
16,532.3900000000002
17,530.5
18,530.5
19,530.5
20,523.08
21,523.08
22,523.08
23,523.08
24,523.08
25,523.08
26,523.07
27,510.04999999999995
28,510.04999999999995
29,510.04999999999995
30,487.15000000000003
31,487.15000000000003
32,487.15000000000003
33,487.15000000000003
34,487.15000000000003
35,487.15000000000003
36,487.15000000000003
37,487.15000000000003
38,487.15000000000003
39,487.15000000000003
40,487.15000000000003
41,487.15000000000003
42,487.15000000000003
43,487.15000000000003
44,487.15000000000003
45,487.15000000000003
46,487.15000000000003
47,487.15000000000003
48,487.15000000000003
49,487.15000000000003
50,487.15000000000003
51,487.15000000000003
52,487.15000000000003
53,487.15000000000003
54,487.15000000000003
55,487.15000000000003
56,487.15000000000003
57,487.15000000000003
58,487.15000000000003
59,487.15000000000003
60,487.15000000000003
61,487.15000000000003
62,487.15000000000003
63,487.15000000000003
64,487.15000000000003
65,487.15000000000003
66,487.15000000000003
67,487.15000000000003
68,487.15000000000003
69,487.15000000000003
70,487.15000000000003
71,487.15000000000003
72,487.15000000000003
73,487.15000000000003
74,487.15000000000003
75,486.58
76,486.58
77,486.58
78,486.58
79,486.58
80,485.05999999999995
81,485.05999999999995
82,485.05999999999995
83,485.05999999999995
84,485.05999999999995
85,485.05999999999995
86,485.05999999999995
87,475.3700000000002
88,475.3700000000002
89,475.3700000000002
90,475.3700000000002
91,471.71999999999997
92,471.71999999999997
93,471.71999999999997
94,471.71999999999997
95,471.71999999999997
96,471.71999999999997
97,471.71999999999997
98,471.71999999999997
99,471.71999999999997
100,471.71999999999997
101,471.71999999999997
102,471.71999999999997
103,471.71999999999997
104,471.71999999999997
105,471.71999999999997
106,471.71999999999997
107,471.71999999999997
108,471.71999999999997
109,467.17000000000013
110,467.17000000000013
111,467.17000000000013
112,467.17000000000013
113,458.62
114,458.62
115,458.62
116,458.62
117,458.62
118,458.62
119,458.62
120,458.62
121,458.62
122,458.62
123,458.62
124,458.62
125,458.62
126,458.62
127,458.62
128,458.62
129,458.62
130,458.62
131,458.62
132,458.62
133,458.62
134,458.62
135,458.62
136,458.62
137,458.62
138,458.62
139,458.62
140,458.62
141,458.62
142,458.62
143,458.62
144,458.62
145,458.62
146,458.62
147,458.62
148,458.62
149,458.62
150,458.62
151,458.62
152,458.62
153,458.62
154,458.62
155,458.62
156,458.62
157,458.62
158,458.62
159,458.62
160,457.2
161,457.2
162,457.2
163,456.7200000000001
164,456.7200000000001
165,456.7200000000001
166,456.7200000000001
167,456.7200000000001
168,456.7200000000001
169,456.7200000000001
170,456.7200000000001
171,456.7200000000001
172,456.7200000000001
173,456.7200000000001
174,456.7200000000001
175,456.7200000000001
176,456.7200000000001
177,456.7200000000001
178,456.7200000000001
179,456.7200000000001
180,456.7200000000001
181,456.7200000000001
182,456.7200000000001
183,456.7200000000001
184,456.7200000000001
185,456.7200000000001
186,456.7200000000001
187,456.7200000000001
188,456.7200000000001
189,456.7200000000001
190,456.7200000000001
191,456.7200000000001
192,456.7200000000001
193,456.7200000000001
194,456.7200000000001
195,456.7200000000001
196,456.7200000000001
197,456.7200000000001
198,456.7200000000001
199,456.7200000000001
200,456.7200000000001
201,456.7200000000001
202,456.7200000000001
203,456.7200000000001
204,456.7200000000001
205,456.7200000000001
206,456.7200000000001
207,456.7200000000001
208,456.7200000000001
209,456.7200000000001
210,456.7200000000001
211,456.7200000000001
212,456.7200000000001
213,456.7200000000001
214,456.7200000000001
215,456.7200000000001
216,456.7200000000001
217,456.7200000000001
218,456.7200000000001
219,456.7200000000001
220,456.7200000000001
221,456.7200000000001
222,456.7200000000001
223,456.7200000000001
224,456.7200000000001
225,456.7200000000001
226,456.7200000000001
227,456.7200000000001
228,456.7200000000001
229,456.7200000000001
230,456.7200000000001
231,456.7200000000001
232,456.7200000000001
233,456.46000000000015
234,456.46000000000015
235,456.26000000000005
236,456.26000000000005
237,456.26000000000005
238,456.26000000000005
239,456.26000000000005
240,456.26000000000005
241,456.26000000000005
242,456.26000000000005
243,456.26000000000005
244,453.8299999999999
245,453.8299999999999
246,453.8299999999999
247,453.8299999999999
248,453.8299999999999
249,453.8299999999999
250,453.8299999999999
251,453.8299999999999
252,453.8299999999999
253,453.8299999999999
254,453.8299999999999
255,453.8299999999999
256,453.8299999999999
257,453.8299999999999
258,453.8299999999999
259,453.8299999999999
260,453.8299999999999
261,453.8299999999999
262,453.8299999999999
263,453.8299999999999
264,453.8299999999999
265,453.8299999999999
266,453.8299999999999
267,453.8299999999999
268,453.8299999999999
269,453.8299999999999
270,453.8299999999999
271,453.8299999999999
272,453.8299999999999
273,452.3200000000001
274,452.3200000000001
275,446.63999999999993
276,446.63999999999993
277,446.63999999999993
278,446.63999999999993
279,446.63999999999993
280,446.63999999999993
281,446.63999999999993
282,446.63999999999993
283,446.63999999999993
284,446.63999999999993
285,446.63999999999993
286,446.63999999999993
287,446.63999999999993
288,446.63999999999993
289,446.63999999999993
290,446.63999999999993
291,446.63999999999993
292,446.63999999999993
293,446.63999999999993
294,446.63999999999993
295,446.63999999999993
296,446.63999999999993
297,446.63999999999993
298,446.63999999999993
299,446.63999999999993
