generation,fitness
0,1649.1299999999999
1,1419.26
2,1324.2099999999994
3,1258.9400000000003
4,1258.9400000000003
5,1258.9400000000003
6,1258.9400000000003
7,1258.9400000000003
8,1258.9400000000003
9,1258.9400000000003
10,1258.9400000000003
11,1258.9400000000003
12,1252.8300000000002
13,1164.2300000000005
14,1164.2300000000005
15,1164.2300000000005
16,1164.2300000000005
17,1164.2300000000005
18,1164.2300000000005
19,1107.1300000000008
20,1107.1300000000008
21,1107.1300000000008
22,1107.1300000000008
23,1107.1300000000008
24,1107.1300000000008
25,1107.1300000000008
26,1107.1300000000008
27,1107.1300000000008
28,1107.1300000000008
29,1107.1300000000008
30,1107.1300000000008
31,1107.1300000000008
32,1107.1300000000008
33,1101.0500000000002
34,1101.0500000000002
35,1101.0500000000002
36,1100.4900000000002
37,1100.4900000000002
38,1100.4900000000002
39,1100.4900000000002
40,1100.4900000000002
41,1100.4900000000002
42,1100.4900000000002
43,1100.4900000000002
44,1100.4900000000002
45,1100.4900000000002
46,1100.4900000000002
47,1100.4900000000002
48,1100.4900000000002
49,1100.4900000000002
50,1100.4900000000002
51,1100.4900000000002
52,1099.8700000000001
53,1099.8700000000001
54,1099.8700000000001
55,1099.8700000000001
56,1099.8700000000001
57,1099.8700000000001
58,1099.8700000000001
59,1099.8700000000001
60,1099.8700000000001
61,1099.8700000000001
62,1099.8700000000001
63,1099.8700000000001
64,1099.8700000000001
65,1099.8700000000001
66,1099.8700000000001
67,1099.8700000000001
68,1089.6400000000003
69,1089.6400000000003
70,1089.6400000000003
71,1089.6400000000003
72,1089.6400000000003
73,1089.6400000000003
74,1089.6400000000003
75,1089.6400000000003
76,1089.6400000000003
77,1089.6400000000003
78,1089.6400000000003
79,1089.6400000000003
80,1089.6400000000003
81,1089.6400000000003
82,1089.6400000000003
83,1089.6400000000003
84,1089.6400000000003
85,1089.6400000000003
86,1089.6400000000003
87,1089.6400000000003
88,1089.6400000000003
89,1089.6400000000003
90,1089.6400000000003
91,1089.6400000000003
92,1089.6400000000003
93,1089.6400000000003
94,1089.6400000000003
95,1089.6400000000003
96,1089.6400000000003
97,1089.6400000000003
98,1089.6400000000003
99,1089.6400000000003
100,1089.6400000000003
101,1089.6400000000003
102,1089.6400000000003
103,1089.6400000000003
104,1089.6400000000003
105,1089.6400000000003
106,1089.6400000000003
107,1089.6400000000003
108,1089.6400000000003
109,1089.6400000000003
110,1089.6400000000003
111,1089.6400000000003
112,1089.6400000000003
113,1089.6400000000003
114,1089.6400000000003
115,1089.6400000000003
116,1089.6400000000003
117,1089.6400000000003
118,1089.6400000000003
119,1089.6400000000003
120,1089.6400000000003
121,1089.6400000000003
122,1089.6400000000003
123,1089.6400000000003
124,1089.6400000000003
125,1089.6400000000003
126,1089.6400000000003
127,1089.6400000000003
128,1089.6400000000003
129,1089.6400000000003
130,1089.6400000000003
131,1089.6400000000003
132,1089.6400000000003
133,1089.6400000000003
134,1089.6400000000003
135,1089.6400000000003
136,1089.6400000000003
137,1089.6400000000003
138,1089.6400000000003
139,1089.6400000000003
140,1082.97
141,1082.97
142,1082.97
143,1082.97
144,1082.97
145,1082.97
146,1082.97
147,1082.97
148,1082.97
149,1082.97
150,1082.97
151,1082.97
152,1082.97
153,1082.97
154,1082.97
155,1082.97
156,1082.97
157,1082.97
158,1082.97
159,1082.97
160,1082.97
161,1082.97
162,1082.97
163,1081.3000000000002
164,1081.3000000000002
165,1081.3000000000002
166,1081.3000000000002
167,1081.3000000000002
168,1081.3000000000002
169,1081.3000000000002
170,1081.3000000000002
171,1081.3000000000002
172,1081.3000000000002
173,1081.3000000000002
174,1081.3000000000002
175,1081.3000000000002
176,1081.3000000000002
177,1081.3000000000002
178,1081.3000000000002
179,1081.3000000000002
180,1081.3000000000002
181,1081.3000000000002
182,1081.3000000000002
183,1081.3000000000002
184,1081.3000000000002
185,1081.3000000000002
186,1081.3000000000002
187,1081.3000000000002
188,1081.3000000000002
189,1081.3000000000002
190,1081.3000000000002
191,1081.3000000000002
192,1081.3000000000002
193,1081.3000000000002
194,1081.3000000000002
195,1081.3000000000002
196,1069.33
197,1069.33
198,1069.33
199,1069.33
200,1069.33
201,1069.33
202,1069.33
203,1069.33
204,1069.33
205,1069.33
206,1069.33
207,1069.33
208,1069.33
209,1069.33
210,1069.33
211,1069.33
212,1069.33
213,1069.33
214,1069.33
215,1069.33
216,1069.33
217,1069.33
218,1069.33
219,1069.33
220,1069.33
221,1069.33
222,1069.33
223,995.6700000000005
224,995.6700000000005
225,995.6700000000005
226,995.6700000000005
227,995.6700000000005
228,995.6700000000005
229,995.6700000000005
230,995.6700000000005
231,995.6700000000005
232,995.6700000000005
233,995.6700000000005
234,995.6700000000005
235,995.6700000000005
236,995.6700000000005
237,995.6700000000005
238,995.6700000000005
239,995.6700000000005
240,995.6700000000005
241,995.6700000000005
242,995.6700000000005
243,995.6700000000005
244,995.6700000000005
245,995.6700000000005
246,995.6700000000005
247,995.6700000000005
248,995.6700000000005
249,995.6700000000005
250,994.2000000000004
251,994.2000000000004
252,994.2000000000004
253,994.2000000000004
254,994.2000000000004
255,994.2000000000004
256,994.2000000000004
257,994.2000000000004
258,994.2000000000004
259,994.2000000000004
260,994.2000000000004
261,994.2000000000004
262,994.2000000000004
263,994.2000000000004
264,994.2000000000004
265,994.2000000000004
266,994.2000000000004
267,994.2000000000004
268,994.2000000000004
269,994.2000000000004
270,994.2000000000004
271,994.2000000000004
272,994.2000000000004
273,994.2000000000004
274,994.2000000000004
275,994.2000000000004
276,994.2000000000004
277,994.2000000000004
278,994.2000000000004
279,994.2000000000004
280,994.2000000000004
281,994.2000000000004
282,994.2000000000004
283,994.2000000000004
284,994.2000000000004
285,994.2000000000004
286,994.2000000000004
287,994.2000000000004
288,994.2000000000004
289,994.2000000000004
290,994.2000000000004
291,994.2000000000004
292,994.2000000000004
293,994.2000000000004
294,994.2000000000004
295,994.2000000000004
296,994.2000000000004
297,994.2000000000004
298,994.2000000000004
299,994.2000000000004
